index,callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,note,Unnamed: 23,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
436,436,Kebr_I_07,6.8,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_06_EKDN240018791-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-21.006674,1.0914927,-105.53824,14.4761095,-26.470179,-17.511673,-3.328917,-2.828396,-9.813931,-46.495552
437,437,Kebr_I_08,11.95,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_07_EKDN240018792-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-20.732483,0.93500644,-79.18891,11.053687,0.98409146,-2.1771,1.9667675,-28.697336,-0.54716575,8.510115
438,438,Kebr_I_09,10.35,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_08_EKDN240018793-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-20.498499,1.1764942,-114.230095,-2.6703587,38.69373,-18.28079,-4.41595,-70.96915,-42.529507,-0.73549414
439,439,Kebr_I_10,5.52,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_09_EKDN240018794-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-20.660036,0.9517817,-109.4894,18.584946,-10.728783,-4.8533244,-14.117112,-28.14933,0.44775015,-15.570263
440,440,Kebr_I_11,10.76,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_10_EKDN240018795-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-14.421369,0.42167133,-109.46235,5.7708964,39.50515,-24.621292,17.302624,-82.00768,-61.819176,-26.680206
441,441,Kebr_I_12,11.95,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_11_EKDN240018796-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-22.367281,1.1545789,-125.25714,5.5793366,1.7990625,-26.936195,0.41112348,-29.286058,-3.3199396,-25.294708
442,442,Kebr_I_13,9.12,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_13_EKDN240018798-1A_22772HLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_13_EKDN240018798-1A_22772HLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_13_EKDN240018798-1A_22772HLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_13_EKDN240018798-1A_22772HLT4_L8.g.vcf.gz,Kebr_I_12_EKDN240018797-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-20.083178,1.0083456,-117.62221,42.033104,-14.106142,-3.1593976,16.05063,19.990477,-27.611908,-61.085484
443,443,Kebr_I_14,8.81,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_13_EKDN240018798-1A_22772HLT4_L8,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-21.332396,1.0128673,-132.28973,10.33518,-12.976635,-17.58689,1.3775247,-54.824577,-8.390255,-16.38166
444,444,Kebr_I_15,5.38,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_15_EKDN240018800-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_15_EKDN240018800-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_15_EKDN240018800-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_15_EKDN240018800-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_14_EKDN240018799-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-20.402494,1.1273372,-72.30734,2.85466,5.207904,-4.597565,-15.316299,-58.978188,-31.9303,6.178368
445,445,Kebr_I_16,10.72,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_16_EKDN240018801-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_16_EKDN240018801-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_16_EKDN240018801-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_16_EKDN240018801-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_15_EKDN240018800-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-20.844358,1.0595201,-113.47146,26.858706,13.913467,-28.595232,-10.781765,-41.833176,12.452684,-38.498943
446,446,Kebr_I_17,17.04,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_17_EKDN240018802-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_17_EKDN240018802-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_17_EKDN240018802-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_17_EKDN240018802-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_16_EKDN240018801-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-19.653725,1.164363,-89.92725,33.22874,10.087378,-13.201695,2.2374136,-18.857887,-42.73704,-75.8804
447,447,Kebr_I_18,9.98,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_18_EKDN240018803-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_18_EKDN240018803-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_18_EKDN240018803-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_18_EKDN240018803-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_17_EKDN240018802-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-22.309246,1.1859188,-132.76106,18.450846,-0.22584787,-4.574794,16.560188,-76.27283,-21.603544,17.093224
448,448,Kebr_I_19,12.97,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_19_EKDN240018804-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_19_EKDN240018804-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_19_EKDN240018804-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_19_EKDN240018804-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_18_EKDN240018803-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-19.299805,0.9627672,-94.47239,-3.3464487,-15.983227,-19.430424,33.620323,-59.92228,-32.139175,-13.476474
449,449,Kebr_I_20,19.97,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_20_EKDN240018805-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Kebr_I_20_EKDN240018805-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_20_EKDN240018805-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Kebr_I_20_EKDN240018805-1A_223WLMLT4_L6.g.vcf.gz,Kebr_I_19_EKDN240018804-1A_223WLMLT4_L6,Ethiopia,KebriDehar,Somali,6.732545,44.238128,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-21.207787,1.119303,-122.37803,19.52666,-10.073704,-16.63048,27.634678,-50.188416,-39.714176,-11.951003
450,450,M04,3.84,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M04_EKDN250020063-1A_22VGFMLT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,Prokopack,01/08/2024,,,-16.539652,0.61335325,49.786915,17.37459,-8.463455,11.997099,-26.366762,-20.955027,14.38724,25.621813
451,451,M05,13.4,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M05_EKDN250020064-1A_22VGFMLT4_L7.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,Prokopack,01/08/2024,,,-16.106329,0.6554421,49.23735,50.117695,-9.149138,5.262213,-9.798945,1.7919263,-16.660273,18.47226
452,452,M08,,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M08_EKDN250020067-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,Prokopack,01/08/2024,,,1168.9017,-979.98834,-6.181541,-0.99934846,-0.94935954,-0.16792978,-0.4747101,-0.15635352,0.2704637,-0.32689348
453,453,M09,6.68,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M09_EKDN250020068-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-19.577517,0.8890274,21.365665,30.20162,-32.792107,-0.82023585,-5.7435775,-2.0001192,-1.386747,17.456963
454,454,M10,2.08,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M10_EKDN250020069-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG pro trap,01/08/2024,,,-17.6355,0.839971,6.608396,3.2397747,-28.883905,30.763872,1.1710694,36.243416,14.957179,71.04894
455,455,M12,3.58,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M12_EKDN250020071-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-16.1209,0.7102232,38.559647,37.871155,-17.142776,-7.6730933,7.686461,1.0026357,-7.895578,34.250027
456,456,M13,10.3,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M13_merged.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-15.033251,0.43909067,31.955112,24.4658,-19.838684,-28.02169,2.1211889,6.8586736,7.244566,24.104908
457,457,M14,9.3,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M14_EKDN250020073-1A_22VGJ7LT4_L8.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG pro trap,01/08/2024,,,-16.50602,0.86977965,54.21644,18.041842,-35.77056,30.986109,1.9832183,-15.488563,-20.2347,41.205185
458,458,M15,9.34,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M15_EKDN250020074-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-17.62584,0.8070768,23.922182,2.8655245,5.0009003,33.40151,-11.186087,-26.55648,-7.8056836,47.261772
459,459,M16,6.54,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M16_EKDN250020075-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-17.973923,0.60244477,48.93754,26.017477,0.34762052,-28.36416,-30.424095,4.386147,4.824788,-10.181776
460,450,M18,3.04,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M18_EKDN250020077-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,1311.019,875.2234,-5.355262,-0.9622024,-0.7938273,-0.08880958,-0.57583946,-0.20156604,0.4064572,-0.38534942
461,461,M19,5.72,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M19_EKDN250020078-1A_22VGJ7LT4_L7.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,CDC LT,01/08/2024,,,-16.273905,0.7110428,38.53482,40.19429,-23.554016,31.032064,-25.160337,-21.517197,32.49341,44.425632
462,462,Modj_A_03,18.21,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_03_EKDN240018865-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_03_EKDN240018865-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_03_EKDN240018865-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_03_EKDN240018865-1A_223WLMLT4_L8.g.vcf.gz,Kebr_I_20_EKDN240018805-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-17.727467,0.7592135,55.66659,40.500027,41.402077,-79.22052,-8.260737,-31.225376,29.82827,35.12578
463,463,Modj_A_07,12.62,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_07_EKDN240018866-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_07_EKDN240018866-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_07_EKDN240018866-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_07_EKDN240018866-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_03_EKDN240018865-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-14.356021,0.3313237,66.07559,39.912548,22.752068,-103.498215,-6.684024,-3.625831,-19.715893,52.07306
464,464,Modj_A_08,29.45,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_08_EKDN240018867-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_08_EKDN240018867-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_08_EKDN240018867-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_08_EKDN240018867-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_07_EKDN240018866-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-17.236004,0.5260362,92.61545,29.037325,-50.709385,-149.63727,-123.95016,11.921786,-4.0274677,-26.523277
465,465,Modj_A_11,12.26,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_11_EKDN240018868-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_11_EKDN240018868-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_11_EKDN240018868-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_11_EKDN240018868-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_08_EKDN240018867-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-16.690706,0.77873486,81.41384,1.0151424,-12.647534,-90.61842,95.794655,-10.753717,66.67579,-3.8240075
466,466,Modj_A_16,20.88,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Modj_A_16.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Modj_A_16.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Modj_A_16.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Modj_A_16.merged.g.vcf.gz,Modj_A_11_EKDN240018868-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-18.25376,0.3423225,73.05643,40.184605,28.603785,69.1611,14.795879,-7.206269,-6.3785357,-67.02776
