index,callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,note,Unnamed: 23,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
101,101,C1aSud052,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud052/C1aSud052.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud052/C1aSud052.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud052.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud052.rh.g.vcf.gz,C1aSud052,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-14.423647,1.139179,-98.72498,-10.561522,-16.928621,-12.1732,69.18214,23.94099,-40.525425,23.877663
102,102,C1aSud053,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud053/C1aSud053.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud053/C1aSud053.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud053.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud053.rh.g.vcf.gz,C1aSud053,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-13.507368,1.0259479,-84.16862,-5.9236913,-17.43132,-31.08521,45.807728,36.401253,-30.473055,3.0053613
103,103,C1aSud054,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud054/C1aSud054.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud054/C1aSud054.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud054.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud054.rh.g.vcf.gz,C1aSud054,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-13.929998,1.0843564,-76.34401,-0.2917439,-9.998857,-90.82978,-44.878227,50.051456,-27.35462,-3.8554826
104,104,C1aSud055,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud055/C1aSud055.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud055/C1aSud055.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud055.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud055.rh.g.vcf.gz,C1aSud055,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-14.041681,1.1069328,-79.0094,-2.1477635,-8.700886,-85.72001,-33.485653,51.553753,-26.890259,-6.5707936
105,105,C1aSud058,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud058/C1aSud058.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud058/C1aSud058.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud058.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud058.rh.g.vcf.gz,C1aSud058,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-14.524016,1.3147376,-86.535355,-2.520251,-12.418444,-16.005735,-13.264774,47.218372,5.9411507,0.892627
106,106,C1aSud059,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud059/C1aSud059.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud059/C1aSud059.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud059.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud059.rh.g.vcf.gz,C1aSud059,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-14.935964,1.1266497,-83.53163,-8.908587,-4.5538645,-12.675935,34.364243,61.158627,-24.433651,42.548107
107,107,C1aSud060,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud060/C1aSud060.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud060/C1aSud060.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud060.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud060.rh.g.vcf.gz,C1aSud060,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-13.710495,0.964095,-64.33957,4.2686825,4.2091694,-17.94918,17.797361,80.254486,-14.274287,8.976505
108,108,C1aSud061,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud061/C1aSud061.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud061/C1aSud061.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud061.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud061.rh.g.vcf.gz,C1aSud061,Sudan,AlGalaa,Sennar,13.5194564,33.6245931,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-13.7508955,1.0208182,-77.920074,-0.17693956,-3.863637,-22.784233,13.733572,52.60676,-30.966623,23.550774
109,109,C1aSud063,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud063/C1aSud063.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud063/C1aSud063.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud063.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud063.rh.g.vcf.gz,C1aSud063,Sudan,AlShukria,Kassala,15.3700786,36.3766632,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-13.70241,0.97404283,-73.40628,-14.505344,14.445087,-36.89253,38.91828,33.055656,-45.145794,7.71618
110,110,C1aSud065,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud065/C1aSud065.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud065/C1aSud065.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud065.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud065.rh.g.vcf.gz,C1aSud065,Sudan,AlShukria,Kassala,15.3700786,36.3766632,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-13.452093,0.8850464,-54.18761,-15.070769,11.872756,-4.436433,-24.498938,-13.003147,-12.334252,-11.873266
111,111,C1aSud066,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud066/C1aSud066.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud066/C1aSud066.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud066.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud066.rh.g.vcf.gz,C1aSud066,Sudan,AlShukria,Kassala,15.3700786,36.3766632,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.203807,0.89286125,-64.37496,-21.52347,-8.572446,53.85647,-21.504696,1.641794,28.110407,-1.7834235
112,112,C1aSud067,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud067/C1aSud067_EKDN220046336-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud067/C1aSud067_EKDN220046336-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud067_EKDN220046336-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud067.rh.g.vcf.gz,C1aSud067,Sudan,AlShukria,Kassala,15.3700786,36.3766632,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.340723,1.080961,-64.73671,-14.219007,3.6636894,55.326042,-26.983086,1.3851486,25.905571,-7.0195165
113,113,C1aSud068,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud068/C1aSud068_EKDN220046337-1A_HLN73DSX5_L1_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud068/C1aSud068_EKDN220046337-1A_HLN73DSX5_L1_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud068_EKDN220046337-1A_HLN73DSX5_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud068_EKDN220046337-1A_HLN73DSX5_L1.rh.g.vcf.gz,C1aSud068,Sudan,AlShukria,Kassala,15.3700786,36.3766632,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-9.616053,0.8351568,-40.796516,-15.063029,23.235737,45.731968,-22.212408,4.4383082,10.488647,-17.63594
114,114,C1aSud069,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud069/C1aSud069.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud069/C1aSud069.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud069.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud069.rh.g.vcf.gz,C1aSud069,Sudan,AlShukria,Kassala,15.3700786,36.3766632,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-13.779978,0.9382702,-72.25122,-15.361881,14.380485,-28.279203,31.688164,19.13023,-40.56744,3.9949942
115,115,C1aSud070,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud070/C1aSud070_EKDN220046339-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud070/C1aSud070_EKDN220046339-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud070_EKDN220046339-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud070.rh.g.vcf.gz,C1aSud070,Sudan,AlShukria,Kassala,15.3700786,36.3766632,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.516822,1.08617,-69.36862,-17.085955,0.6450453,3.7418125,26.700085,-0.6597892,-16.65967,17.07973
116,116,C1aSud071,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud071/C1aSud071_EKDN220046340-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud071/C1aSud071_EKDN220046340-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud071_EKDN220046340-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud071.rh.g.vcf.gz,C1aSud071,Sudan,AlShukria,Kassala,15.3700786,36.3766632,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,,-14.103448,1.0650703,-70.57703,-15.74431,12.289839,-13.637665,40.745003,37.401997,-43.303223,2.9507859
117,117,C1aSud072,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud072/C1aSud072_EKDN220046341-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud072/C1aSud072_EKDN220046341-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud072_EKDN220046341-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud072.rh.g.vcf.gz,C1aSud072,Sudan,ElMeaileg,Gezira,15.0135466,33.0864865,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-13.95901,1.0212302,-66.04482,-5.8788724,-1.5398784,-14.74435,7.97185,51.84511,-17.521759,3.6963143
118,118,C1aSud073,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud073/C1aSud073_EKDN220046342-1A_HLN73DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud073/C1aSud073_EKDN220046342-1A_HLN73DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud073_EKDN220046342-1A_HLN73DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud073_EKDN220046342-1A_HLN73DSX5_L3.rh.g.vcf.gz,C1aSud073,Sudan,ElMeaileg,Gezira,15.0135466,33.0864865,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-13.145594,0.97273165,-79.93069,-4.7004895,12.526519,-43.02622,19.61138,6.026517,-15.116412,-3.3168697
119,119,C1aSud074,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud074/C1aSud074_EKDN220046343-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud074/C1aSud074_EKDN220046343-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud074_EKDN220046343-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud074.rh.g.vcf.gz,C1aSud074,Sudan,ElMeaileg,Gezira,15.0135466,33.0864865,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-13.522069,1.1038609,-66.74227,-31.618893,-2.7362177,1.186069,14.041877,4.3066096,-3.8202312,14.249566
120,120,C1aSud075,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud075/C1aSud075_EKDN220046344-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud075/C1aSud075_EKDN220046344-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud075_EKDN220046344-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud075.rh.g.vcf.gz,C1aSud075,Sudan,ElMeaileg,Gezira,15.0135466,33.0864865,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-14.173498,1.1005145,-90.28401,13.536144,5.015761,-37.0601,15.456406,8.732586,0.46822065,-4.9282026
121,121,C1aSud076,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud076/C1aSud076_EKDN220046345-1A_HLN73DSX5_L2_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud076/C1aSud076_EKDN220046345-1A_HLN73DSX5_L2_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud076_EKDN220046345-1A_HLN73DSX5_L2.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud076_EKDN220046345-1A_HLN73DSX5_L2.rh.g.vcf.gz,C1aSud076,Sudan,ElMeaileg,Gezira,15.0135466,33.0864865,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,,-12.708751,0.992101,-77.28603,-35.91002,1.661235,-0.29537484,-0.05903438,-30.492287,16.310968,2.1702278
122,122,C1aSud077,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud077/C1aSud077.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud077/C1aSud077.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud077.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud077.rh.g.vcf.gz,C1aSud077,Sudan,Agaja,Northern,19.1882189,30.4786908,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-10.325453,0.499698,-23.721367,10.078153,-9.589511,30.92297,-22.999743,-4.8636646,2.161851,-2.829046
123,123,C1aSud078,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud078/C1aSud078_EKDN220046347-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud078/C1aSud078_EKDN220046347-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud078_EKDN220046347-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud078.rh.g.vcf.gz,C1aSud078,Sudan,ElZedab,RiverNile,17.4308,33.85513,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,26/07/2022,,,-13.11716,0.965941,-59.86428,-2.8898563,7.133128,-14.584982,-2.4958677,-17.937044,19.244438,-14.327453
124,124,C1aSud080,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud080/C1aSud080_EKDN220046349-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud080/C1aSud080_EKDN220046349-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud080_EKDN220046349-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud080.rh.g.vcf.gz,C1aSud080,Sudan,GeziraIslang,Khartoum,15.88349,32.52324,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-14.149136,1.2195873,-66.26017,-15.675243,6.196574,6.566361,-7.3515882,41.94628,48.20189,-30.117628
125,125,C1aSud081,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud081/C1aSud081.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud081/C1aSud081.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud081.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud081.rh.g.vcf.gz,C1aSud081,Sudan,GeziraIslang,Khartoum,15.88349,32.52324,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-14.714545,1.1362072,-70.9346,-16.863264,8.793473,-17.409882,-24.790424,-116.31337,-32.193657,19.157604
126,126,C1aSud082,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud082/C1aSud082.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud082/C1aSud082.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud082.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud082.rh.g.vcf.gz,C1aSud082,Sudan,GeziraIslang,Khartoum,15.88349,32.52324,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-14.493765,1.1699787,-74.85901,-17.789711,8.019643,-39.99797,-8.704913,-129.78241,-50.15451,32.189747
127,127,C1aSud083,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud083_EKDN230027243-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud083_EKDN230027243-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud083_EKDN230027243-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud083_EKDN230027243-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud083,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-15.374099,1.1711802,-89.35113,-23.23737,-1.1075462,-2.0938036,21.430082,-47.627827,-0.24236858,-4.816853
128,128,C1aSud086,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud086/C1aSud086_EKDN220046353-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud086/C1aSud086_EKDN220046353-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud086_EKDN220046353-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud086.rh.g.vcf.gz,C1aSud086,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-13.572286,0.99498725,-59.33184,-6.4861803,28.469833,18.111671,56.94919,-12.992328,-3.8019633,23.28358
129,129,C1aSud087,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud087/C1aSud087.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud087/C1aSud087.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud087.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud087.rh.g.vcf.gz,C1aSud087,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-14.219579,1.1113006,-78.822495,6.620128,6.1295347,29.031115,3.2800066,30.45666,28.581448,-13.121095
130,130,C1aSud088,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud088/C1aSud088_EKDN220046355-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud088/C1aSud088_EKDN220046355-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud088_EKDN220046355-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud088.rh.g.vcf.gz,C1aSud088,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-13.81714,1.1292192,-74.93355,-14.696878,-1.1432751,6.7303042,43.083443,10.520123,2.8842962,10.810825
